date,Label,Manual_Label,수정여부,Headline_and_Subtitle,Headline_KO
2018-07-11,3,3,,Jacobs Clinches Eastman Chemical Contract for Two Facilities,"Jacobs, 두 시설에 대한 Eastman Chemical 계약 체결"
2016-12-23,3,3,,OMRON Doing A Lot Of The Right Things,OMRON은 올바른 일을 많이 하고 있습니다.
2015-07-29,3,3,,"Aflac Misses on Q2 Earnings and Revenues, Guides 2015 - Analyst Blog","Aflac, 2015년 2분기 수익 및 수익 누락 - 분석가 블로그"
2012-09-06,3,3,,Chemical Industry Stock Outlook - May 2012 - Zacks Analyst Interviews,화학 산업 주식 전망 - 2012년 5월 - Zacks 분석가 인터뷰
2017-08-24,3,3,,Should You Hold NRG Energy (NRG) Stock in Your Portfolio Now?,지금 포트폴리오에 NRG 에너지(NRG) 주식을 보유해야 합니까?
2019-02-25,3,3,,Bank Issues Could Impact 20% Yielding ETNs,은행 문제로 인해 ETN 수익률 20%에 영향을 미칠 수 있음
2011-02-10,3,3,,"Activision, NYSE: New Targets, Estimates","Activision, NYSE: 새로운 목표, 추정치"
2019-01-30,3,3,,"Sempra to Sell Stakes in Chile & Peru, Focus on N. America","셈프라, 칠레·페루 지분 매각, 북미에 집중"
2015-02-03,3,3,,Is Cigna (CI) Poised to Beat Q4 Earnings Estimates? - Analyst Blog,Cigna(CI)가 4분기 수익 추정치를 상회할 준비가 되어 있습니까? - 분석가 블로그
2016-06-02,3,3,,Breaking My 'A-Team' Into Pieces - Part VII - Ladder Capital Corp,내 'A팀'을 산산조각내기 - 7부 - Ladder Capital Corp
2015-07-10,3,3,,GlaxoSmithKline's Gene Therapy Coming Of Age?,GlaxoSmithKline의 유전자 치료 시대의 도래?
2011-06-23,3,3,,Middle East to Taste DineEquity - Analyst Blog,중동에서 DineEquity를 맛보세요 - 분석가 블로그
2017-10-18,3,3,,Arthur J. Gallagher Grows in New Mexico With New Buyout,"Arthur J. Gallagher, 새로운 인수로 뉴멕시코에서 성장"
2016-03-22,3,3,,Origin hikes Affymetrix buyout offer to $17/share,"Origin, Affymetrix 인수 제안을 주당 17달러로 인상"
2020-02-21,3,3,,What's in Store for Booking Holdings' (BKNG) Q4 Earnings?,Booking Holdings(BKNG)의 4분기 수익은 어떻게 되나요?
2015-12-16,3,3,,"AGCO - Another Soft Year Coming, Few Triggers To Buy Into The Stock Now","AGCO - 또 다른 소프트한 해가 다가오고 있으며, 지금 주식을 매수할 계기는 거의 없습니다."
2020-05-15,3,3,,"Oak Associates Ltd Buys Alcon Inc, Visa Inc, Stryker Corp, Sells KLA Corp, U.S. ...","Oak Associates Ltd는 Alcon Inc, Visa Inc, Stryker Corp를 인수하고 미국 KLA Corp를 매각합니다."
2015-09-11,3,3,,Barrick Named to Dow Jones Sustainability Index,"Barrick, 다우존스 지속가능성 지수에 선정"
2016-08-03,3,3,,Endeavor Silver: Time To Buy?,엔데버 실버: 매수 시점인가?
2015-02-27,3,3,,Will Berkshire Hathaway (BRK.B) Earnings Surprise in Q4? - Analyst Blog,버크셔 해서웨이(BRK.B)가 4분기에 깜짝 놀랄 만한 실적을 낼 것인가? - 분석가 블로그
2019-08-16,3,3,,Fly Leasing (FLY) to Report Q2 Earnings: What's in Store?,FLY(Fly Leasing)를 통해 2분기 수익 보고: 무엇이 준비되어 있나요?
2013-09-18,3,3,,"Futures Turn Mixed On Data; FedEx, Alliance Fiber Climb","선물은 혼합된 데이터를 사용합니다. FedEx, 얼라이언스 파이버 클라이밍"
2019-08-10,3,3,,Worldwide Anaesthesia Machine Leading Market Players Analysis on the basis of Production ...,생산을 기반으로 한 전세계 마취 기계 선도 시장 플레이어 분석 ...
2015-06-19,3,3,,Caterpillar's (CAT) Monthly Sales Continue to Go Downhill - Analyst Blog,Caterpillar(CAT)의 월간 매출이 계속 하락세를 보이고 있습니다. - 애널리스트 블로그
2019-08-02,3,3,,"Acorda Therapeutics, Inc. 2019 Q2 - Results - Earnings Call Slides","Acorda Therapeutics, Inc. 2019년 2분기 - 결과 - 실적 발표 슬라이드"
2013-12-24,3,3,,Cintas Retains Neutral Tag - Analyst Blog,Cintas는 중립 태그를 유지합니다 - 분석가 블로그
2014-02-28,3,3,,Seattle Genetics Presents Data on Adcetris - Analyst Blog,Seattle Genetics는 Adcetris에 대한 데이터를 제시합니다 - 분석가 블로그
2012-01-12,3,3,,Five Cheaper ETFs You Probably Overlooked - Leveraged ETFs,아마도 간과했을 가능성이 있는 5가지 저렴한 ETF - 레버리지 ETF
2016-02-17,3,3,,Acadia Healthcare's (ACHC) CEO Joey Jacobs on Q4 2015 Results - Earnings Call Transcript,Acadia Healthcare(ACHC) CEO Joey Jacobs의 2015년 4분기 실적 - 실적 통화 기록
2020-05-05,3,3,,"Waratah Capital Advisors Ltd. Buys Barrick Gold Corp, Automatic Data Processing Inc, Lamar ...","Waratah Capital Advisors Ltd., Barrick Gold Corp, 자동 데이터 처리 Inc, Lamar ... 인수"
2016-05-02,3,3,,Market iShares announces monthly distributions,Market iShares는 월간 배포를 발표합니다.
2017-12-26,3,3,,3 Bold Biotech Predictions For 2018!,2018년 3가지 대담한 생명공학 예측!
2016-04-22,3,3,,Correlation And Likely Trend For Gold And Silver,금과 은의 상관관계 및 가능성 있는 추세
2019-11-12,3,3,,Top Ranked Income Stocks to Buy for November 12th,11월 12일 매수할 상위 소득주
2019-11-05,3,3,,Animal Spirits Remain Animated,동물 영혼은 계속 살아있습니다
2014-06-24,3,3,,Forest Laboratories Reports Positive Data on Viibryd - Analyst Blog,"산림연구소, Viibryd에 대한 긍정적인 데이터 보고 - 분석가 블로그"
2019-07-19,3,3,,What's in Store for Varian Medical (VAR) in Q3 Earnings?,Varian Medical(VAR)의 3분기 수익은 어떻게 되나요?
2020-02-29,3,3,,Recreational Vehicle Awnings Market (New PDF) [Review: —…—…-—…—9] | Top Players ...,레저용 차량 차양 시장(새 PDF) [검토: —…—…-—…—9] | 최고의 플레이어 ...
2013-09-30,3,3,,Encouraging Pipeline Data from BioMarin - Analyst Blog,BioMarin의 파이프라인 데이터 장려 - 분석가 블로그
2018-11-16,3,3,,Adecoagro SA (AGRO) CEO Mariano Bosch on Q3 2018 Results - Earnings Call Transcript,Adecoagro SA (AGRO) CEO Mariano Bosch의 2018년 3분기 결과 - 수익 통화 기록
2013-02-21,3,3,,BHP's Disappointing Half-Year - Analyst Blog,BHP의 실망스러운 반년 - 애널리스트 블로그
2019-04-25,3,3,,Southwest (LUV) Q1 Earnings & Revenues Top Despite Headwinds,사우스웨스트(LUV) Q1 수익 및 수익은 역풍에도 불구하고 최고 기록
2013-09-20,3,3,,Generic Product Launches at Actavis - Analyst Blog,Actavis에서 일반 제품 출시 - 분석가 블로그
2018-10-17,3,3,,Duke Energy Unveils Green Energy Project in South Carolina,"Duke Energy, 사우스캐롤라이나에서 그린 에너지 프로젝트 공개"
2015-04-27,3,3,,"Maxim (MXIM) Beats Q3 Earnings, Lags Revenue Estimates - Analyst Blog",Maxim(MXIM)이 3분기 실적을 상회하고 수익 추정치를 뒤처졌습니다 - 분석가 블로그
2019-04-23,3,3,,Equity Residential Should Be A Core Holding In Your REIT Portfolio,주거용 주식은 REIT 포트폴리오의 핵심 보유가 되어야 합니다.
2018-07-30,3,3,,DivGro Pulse: July 2018,DivGro 펄스: 2018년 7월
2020-05-04,3,3,,"Stratos Wealth Partners, LTD. Buys iShares Core MSCI Emerging Markets, iShares Core S&P ...","Stratos Wealth Partners, LTD. iShares Core MSCI 신흥 시장, iShares Core S&P ... 구매"
2016-02-22,3,3,,"Oil ETFs, Oil Stocks Jump As S&P 500 Tries To Retake Key Level","석유 ETF, 석유 주식은 S&P 500이 주요 수준을 되찾으려고 시도함에 따라 급등합니다."
2019-09-26,3,3,,Greenback Remains Firm,그린백은 확고한 상태를 유지합니다
2015-01-16,3,3,,BAML makes coverage moves in lodging REITs,BAML은 숙박 REIT에서 적용 범위를 이동합니다.
2014-08-22,3,3,,Lazard (LAZ) Hits New 52-Week High on Strong M&A Backdrop - Analyst Blog,"Lazard(LAZ), 강력한 M&A 배경으로 52주 최고 기록 경신 - 애널리스트 블로그"
2012-11-29,3,3,,Upbeat About Genesco 3Q: Preview - Analyst Blog,Genesco 3Q에 대한 긍정적인 소식: 미리보기 - 분석가 블로그
2015-12-24,3,3,,Avago-Broadcom Merger Could Open New Markets,Avago-Broadcom 합병으로 새로운 시장 개척 가능
2019-10-18,3,3,,"Biechele Royce Advisors Buys ABB, Robert Half International Inc, Kellogg Co, Sells Chevron ...","Biechele Royce Advisors, ABB 매입, Robert Half International Inc, Kellogg Co, Chevron 매각..."
2018-02-08,3,3,,"ADVANCE AUTO PARTS LEAD PLAINTIFF ALERT: Faruqi & Faruqi, LLP Encourages Investors Who ...","ADVANCE 자동차 부품 리드 원고 경고: Faruqi & Faruqi, LLP는 다음과 같은 투자자를 장려합니다."
2015-07-02,3,3,,Citi: Time to buy the dip in REITs,Citi: REIT 하락세를 매수할 때
2014-05-21,3,3,,"Cato Q1 Earnings In Line, Shares Dip - Analyst Blog",Cato Q1 수익이 줄고 주가가 하락합니다 - 분석가 블로그
2016-10-24,3,3,,ACCO Brands (ACCO) Q3 2016 Results - Earnings Call Transcript,ACCO Brands (ACCO) 2016년 3분기 실적 - 실적 통화 기록
2018-11-23,3,3,,Here's Why You Should Hold On to FactSet (FDS) Stock Now,지금 FDS(FactSet) 주식을 보유해야 하는 이유는 다음과 같습니다.
2017-05-31,3,3,,"ACETO Subsidiary, Rising Pharmaceuticals, Launches Atomoxetine Capsules, –…, –8, —5, ...","ACETO 자회사, Rising Pharmaceuticals, Atomoxetine 캡슐 출시, –…, –8, –5, ..."
2014-04-15,3,3,,Is Assured Guaranty (AGO) Stock a Solid Choice Right Now? - Tale of the Tape,AGO(보증 보증) 주식이 현재 확실한 선택인가요? - 테이프 이야기
2015-07-29,3,3,,How Alliance Fiber (AFOP) Stock Stands Out in a Strong Industry - Tale of the Tape,Alliance Fiber(AFOP) 주식이 강력한 산업에서 돋보이는 방법 - 테이프 이야기
2011-05-09,3,3,,Advaxis: balance sheet boosted with secured financing - Analyst Blog,Advaxis: 확보된 자금조달로 대차대조표 강화 - 애널리스트 블로그
2013-07-23,3,3,,W.R. Berkley Earnings Beat Estimates - Analyst Blog,W.R. Berkley 수익은 추정치를 상회합니다 - 분석가 블로그
2020-04-21,3,3,,"FILING DEADLINE--Kuznicki Law PLLC Announces Class Actions on Behalf of Shareholders of AAN, ...","제출 마감일 - Kuznicki Law PLLC, AAN 주주를 대신하여 집단 소송 발표"
2020-01-06,3,3,,Top Ranked Income Stocks to Buy for January 6th,1월 6일에 매수할 상위 소득 주식
2020-04-16,3,3,,"Rhenman & Partners Asset Management AB Buys AbbVie Inc, Zimmer Biomet Holdings Inc, CVS ...","Rhenman & Partners Asset Management AB, AbbVie Inc, Zimmer Biomet Holdings Inc, CVS 인수..."
2013-07-31,3,3,,"Dr. Reddy's Misses on Earnings, Revs - Analyst Blog","Dr. Reddy의 수익 손실, Revs - 분석가 블로그"
2019-02-11,3,3,,What's in the Offing for TripAdvisor's (TRIP) Q4 Earnings?,TripAdvisor(TRIP)의 4분기 수익은 어떻게 될까요?
2019-08-20,3,3,,"Steinberg Asset Management Llc Buys HCA Healthcare Inc, Visteon Corp, Century Communities Inc, ...","Steinberg Asset Management Llc는 HCA Healthcare Inc, Visteon Corp, Century Communities Inc, ...를 인수합니다."
2011-05-26,3,3,,AutoZone Reports Strong 3Q - Analyst Blog,"AutoZone, 강력한 3분기 실적 보고 - 애널리스트 블로그"
2014-10-01,3,3,,Agnico Eagle Updates on Exploration; Renames IVR Project - Analyst Blog,탐험에 대한 Agnico Eagle 업데이트; IVR 프로젝트 이름 변경 - 분석가 블로그
2020-04-28,3,3,,"Murphy Capital Management Inc Buys Trane Technologies PLC, Ingersoll Rand Inc, VanEck Vectors ...","Murphy Capital Management Inc, Trane Technologies PLC, Ingersoll Rand Inc, VanEck Vector 인수..."
2020-02-26,3,3,,"Market Talk – Wednesday, Feb. 26",마켓 토크 – 2월 26일 수요일
2020-04-20,3,3,,Smith Shellnut Wilson Llc Buys iShares Core U.S. ...,"Smith Shellnut Wilson Llc, 미국 iShares Core 인수"
2011-10-25,3,3,,Zacks #1 Rank Additions for Tuesday - Tale of the Tape,화요일 Zacks #1 순위 추가 - Tale of the Tape
2018-07-18,3,3,,ASA Gold And Precious Metals: All You Need For A Diversified Precious Metals Portfolio,ASA 금 및 귀금속: 다양한 귀금속 포트폴리오에 필요한 모든 것
2018-01-17,3,3,,Nutanix Plans Senior Notes Offering Due to Mature in 2023,"뉴타닉스, 2023년 만기 예정인 시니어 노트 제공 계획"
2015-02-25,3,3,,Are Risk Parity Funds Worth The Cost?,리스크 패리티 펀드는 비용 대비 가치가 있나요?
2017-03-01,3,3,,"Marcato Capital Management Llc Buys AAR, Eldorado Resorts, Craft Brew Alliance, Sells Bank of ...","Marcato Capital Management Llc는 AAR, Eldorado Resorts, Craft Brew Alliance를 인수하고 Bank of ..."
2016-12-21,3,3,,Market Is In Animal Spirits Mode - Cramer's Mad Money (12/20/16),시장은 동물 영혼 모드에 있습니다 - Cramer's Mad Money(16/12/20)
2014-01-13,3,3,,ACE Approves 24% Dividend Hike - Analyst Blog,"ACE, 24% 배당금 인상 승인 - 애널리스트 블로그"
2018-08-10,3,3,,"Applied Industrial Technologies, Inc. 2018 Q4 - Results - Earnings Call Slides","Applied Industrial Technologies, Inc. 2018년 4분기 - 결과 - 실적 발표 슬라이드"
2018-09-18,3,3,,Data And Analysis For All Big mREITs,모든 대형 mREIT에 대한 데이터 및 분석
2018-08-02,3,3,,Is There A Method Behind The Madness Of Trump's Trade Policy?,트럼프의 광란 무역 정책 뒤에는 방법이 있습니까?
2016-03-24,3,3,,Seeking Alpha's Market Challenge: Digging For Gold Miners,Alpha의 시장 도전 모색: 금광 발굴
2015-02-20,3,3,,Google's YouTube Set to Roll Out Kids App Next Week - Analyst Blog,"Google의 YouTube, 다음 주에 어린이용 앱 출시 예정 - 분석가 블로그"
2015-02-17,3,3,,India And Central Banks Could Provide Just What Gold Needs,인도와 중앙은행은 금에 필요한 것을 제공할 수 있습니다
2016-09-27,3,3,,Disney Prepping Twitter Bid,디즈니 준비 트위터 입찰
2015-05-13,3,3,,American DG Energy reports Q1 results,"American DG Energy, 1분기 실적 보고"
2017-01-31,3,3,,Here's Exactly How Hedge Funds Are Positioned In Stocks And Oil,헤지펀드가 주식과 석유에 정확히 어떻게 배치되어 있는지는 다음과 같습니다.
2019-05-08,3,3,,Top Ranked Momentum Stocks to Buy for May 8th,5월 8일에 매수할 상위 모멘텀 주식
2017-12-19,3,3,,Piper Jaffray initiates several semiconductor companies,Piper Jaffray는 여러 반도체 회사를 설립했습니다.
2018-01-24,3,3,,"RMR Advisors, Inc. Buys Global Medical REIT Inc, Jernigan Capital Inc, CyrusOne Inc, Sells ...","RMR Advisors, Inc.는 Global Medical REIT Inc, Jernigan Capital Inc, CyrusOne Inc를 인수하고 ..."
2015-08-18,3,3,,Will Tech Data (TECD) Surprise Estimates in Q2 Earnings?,Tech Data(TECD)가 2분기 수익에 깜짝 추정을 하게 될까요?
2016-07-13,3,3,,Companies From A Winning Team,승리하는 팀의 회사
2016-12-15,3,3,,Will AK Steel Holding (AKS) Continue to Surge Higher?,AK Steel Holding (AKS)이 계속해서 상승할 것인가?
2014-04-25,3,3,,Can Ameriprise (AMP) Keep the Earnings Streak Alive? - Analyst Blog,Ameriprise(AMP)가 연속 수익을 유지할 수 있습니까? - 분석가 블로그
2016-02-24,3,3,,Largest Gold ETF Eyes Breakout; Biggest Utility ETF Near Buy Point,최대 규모의 금 ETF 눈 브레이크아웃; 매수 시점에 가까운 가장 큰 유틸리티 ETF
2014-12-31,3,3,,Accretive Capital Partners Nominates Richard Fearon And Dilip Singh To The Board Of Directors Of Actions Semiconductor,Accretive Capital Partners는 Richard Fearon과 Dilip Singh을 Actions Semiconductor 이사회에 임명했습니다.
2018-03-09,3,3,,Key events next week - healthcare (continued #3),다음 주 주요 이벤트 - 헬스케어(계속 #3)
2014-01-27,3,3,,Can WESCO International (WCC) Surprise This Earnings Season? - Analyst Blog,WESCO International(WCC)이 이번 실적 시즌을 놀라게 할 수 있을까요? - 분석가 블로그
2018-12-11,3,3,,AECOM reiterates long-term financial forecast,"AECOM, 장기 재무 예측 재확인"
2018-07-18,3,3,,Applied Industrial Technologies to Report Fourth Quarter and Fiscal Year-End Results on August ...,"Applied Industrial Technologies, 8월 4분기 및 회계연도 결산 결과 발표..."
2015-04-06,3,3,,Why Buy Pep Boys Going Into Earnings When AutoZone And Advance Auto Parts Are Cheaper?,AutoZone과 Advance Auto Parts가 더 저렴할 때 Pep Boys를 구매하여 수익을 얻는 이유는 무엇입니까?
2014-07-30,3,3,,Willis Group (WSH) Misses on Q2 Earnings as Expenses Rise - Analyst Blog,"윌리스 그룹(WSH), 비용 증가로 2분기 수익 손실 - 분석가 블로그"
2016-11-22,3,3,,Thoughts On A Handful Of mREITs And The State Of The Industry (Week 56),소수의 mREIT와 업계 현황에 대한 생각(56주차)
2019-12-16,3,3,,"Bull of the Day: Tilly's, Inc. (TLYS)","오늘의 황소: Tilly's, Inc.(TLYS)"
2018-10-25,3,3,,"AK Steel, Mattel, Expedia among AH movers","AH 이사 중 AK Steel, Mattel, Expedia"
2013-08-06,3,3,,"Unum Beats Earnings, Misses Rev. - Analyst Blog",Unum은 수익을 능가하고 Rev.를 그리워합니다 - 분석가 블로그
2020-04-27,3,3,,"EULAV Asset Management Buys S&P Global Inc, Shopify Inc, Roper Technologies Inc, Sells ...","EULAV 자산 관리, S&P Global Inc, Shopify Inc, Roper Technologies Inc 인수..."
2015-07-31,3,3,,Barrick Gold: To Sell A 50 Percent Interest In The Zaldívar Copper Mine In Chile To Antofagasta,Barrick Gold: 칠레 Zaldívar 구리 광산 지분 50%를 Antofagasta에 매각
2018-07-25,3,3,,Acorda down 11% on failed attempt to block Ampyra competition,Acorda는 Ampyra 경쟁을 차단하려는 시도가 실패하여 11% 하락했습니다.
2011-10-14,3,3,,"Advent Software Inc. (ADVS) CEO Stephanie Dimarco sells 3,400 Shares","Advent Software Inc.(ADVS) CEO Stephanie Dimarco가 3,400주를 매각합니다."
2019-06-13,3,3,,Adamis: Share Price Continues To Grind Down To A Fine Discount,Adamis: 주가는 계속해서 좋은 할인을 받고 있습니다.
2015-07-01,3,3,,Ace builds more scale with Chubb purchase,"Ace, Chubb 구매로 규모 확대"
