Date,Label,Headline_and_Subtitle,Market_Return
2018-02-09,3,CVS Dividend Remains Safe - Q4 2017 Update,0.0143614841439507
2017-11-21,3,Why Applied Industrial (AIT) Stock Might be a Great Pick,0.0105688536167936
2011-04-26,3,AK Steel Holding Corporation and CAI International - Zacks #1 Rank Top Performers,0.0076649246069306
2015-03-11,3,"ICON Raised to Strong Buy on Stellar Q4, Strategic Acquisition - Analyst Blog",-0.0020268566290058
2013-08-27,3,Leadership Promotions at Alcoa - Analyst Blog,-0.0216127230239455
2019-01-03,3,Daily Insider Ratings Round Up 1/2/19,-0.0303693017317439
2015-07-15,3,Ascendis Pharma (ASND) in Focus: Stock Jumps 5.2% - Tale of the Tape,-0.001165587339422
2016-07-07,3,Bert's June Dividend Income Summary,0.0036322948361864
2015-06-16,3,It's UnitedHealth's Turn: Talking Takeover Of Aetna?,0.0050854356489553
2019-09-17,3,Alliance Data wins Sally Beauty private label credit program,0.003983543382769
2019-06-18,3,Weekly Closed-End Fund Roundup: Upcoming LOR Tender,0.0138763015276224
2015-04-21,3,"Zacks Industry Outlook Highlights: DuPont, Eastman Chemical, Methanex, Potash and Agrium - Press Releases",0.0039042164775415
2019-01-31,3,New Allegations Of Elder/Veteran Abuse And Parliament's Autism Debate Could Further Jeopardize Top Line For Acadia Healthcare,0.0137350767605186
2016-08-31,3,Allergan and Adamas Pharma settle Namzaric patent fight with generic firm,-0.001870579704888
2018-03-08,3,Bayer Will Benefit From Higher Grain Prices Through Herbicides And Seeds,0.0042316850712147
2019-09-23,3,The Monetary Death Spiral,-0.0006418049745359
2019-06-13,3,IBD Rating Upgrades: Arbor Realty Trust Flashes Improved Technical Strength,0.0056988659600736
2016-08-11,3,Morgan Stanley Sees Upside in Goldcorp Inc.,0.0045767043375632
2017-02-08,3,Identifying Equity REITs Worth Keeping Versus Those To Avoid Right Now - Part X: Malls And Shopping-Centers (Large Caps),0.0014504161201251
2019-12-13,3,"Signs That Your Trading Will Ruin Your Retirement - December 13, 2019",0.0020143312030556
2015-09-28,3,Why Asanko Gold (AKG) Could Be a Potential Winner,-0.0304128422396777
2013-02-01,3,Principal Fin. Ends on a High Note - Analyst Blog,0.0117659728345342
2015-06-12,3,Agios Pharma's AG-120 shows encouraging results in blood cancer,-0.0061799523104089
2015-07-02,3,These Energy Companies Are Viable 'Alternatives',-0.000779984552254
2019-05-29,3,Advanced Emissions Solutions Is Exactly What The Name Says,-0.0078923722836152
2019-07-12,3,"Fagan Associates, Inc. Buys Advanced Micro Devices Inc, Sarepta Therapeutics Inc, Boston ...",0.0058686401171488
2019-11-15,3,PerkinElmer: An Excellent Opportunity,0.0072898224431721
2011-10-17,3,Ameren Boosts Dividend - Analyst Blog,-0.0198400111864418
2015-10-20,3,"As Harley Gets Hit By Rivals, Will Polaris Gain?",-0.0049944243725839
2018-08-10,3,Ameren declares $0.4575 dividend,-0.0066740232633033
2019-09-12,3,ADI +1.4% as Barclays turns bullish,0.003034335524509
2014-07-09,3,Ladenburg Thalmann Financial Services (LTS) Jumps: Stock Rises 7.6% - Tale of the Tape,0.006278054329081
2018-11-21,3,CenterPoint Energy to Gain From Infrastructure Upgrades,0.0091810435638943
2018-11-30,3,Something About Gold,0.0079003613765122
2017-11-17,3,"Agilent Technologies Rewards Shareholders, Hikes Dividend",-0.0015456428239665
2017-12-12,3,AK Steel: An Update On $6 Thesis,-0.001856015313458
2015-10-09,3,"AAC SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Reminds ...",0.00409084071877
2015-05-15,3,Asanko Gold: Esaase Pre-Feasibility Study Is A Success,-0.0004969045937379
2017-08-28,3,Duke Energy Requests Rate Hike to Boost Service Reliability,0.0027738399322756
2020-02-03,3,"Eos Focused Equity Management, L.P. Buys Frontdoor Inc, Envista Holdings Corp, ...",0.013382226873668
2018-11-09,3,The Shift From A Short-Term Bull (Q4/2018) To A Longer-Term Bear (Q4/2019),-0.0164628811504092
2015-12-23,3,"Freeport, Vale Lead Mining Rally Amid China Reforms",0.0089620731648141
2016-01-11,3,Revisiting A Pairs Trade Between Archer Daniels And Bunge,-0.001214491374167
2015-07-24,3,Should You Get Rid of Communications Sales & Leasing (CSAL) Now? - Tale of the Tape,-0.0112272966365359
2018-04-12,3,"Top Analyst Reports for IBM, Enbridge & ADP",0.0100749631856553
2019-07-15,3,"Scott's Miracle Grow's, ADT, Innovative Industrial Properties and GW Pharmaceuticals highlighted as Zacks Bull and Bear of the Day",0.0017043356674171
2019-10-10,3,Arbor Realty to raise $100M through notes offering,0.0059515557680736
2019-09-24,3,Merger Arbitrage Mondays - 2 New Acquisitions At Huge Premiums,-0.0146478477178539
2012-08-03,3,Alcoa Clinches Drill Pipe Contract - Analyst Blog,0.0199774835888453
2012-10-31,3,Achillion Pharma Worthy of New Look,-0.0035877343591115
2016-12-22,3,Nokia Is Playing With Fire With Its Patent Infringement Case Against Apple,-0.004388295771831
2020-01-31,3,Short Circuit,-0.0159146549964167
2016-03-15,3,Some Of The Most Non-Consensus Bullish Oil Forecasts,-0.0045491769450668
2016-01-14,3,Aflac: Don't Trust The Duck,0.0196506321734235
2012-06-15,3,Markman: Plant a Seed in Argentina,0.0128581546218464
2019-04-26,3,Abiomed: Upside That Will Get Your Heart Pumping,0.0034143143912961
2015-10-06,3,"STAG Industrial Unveils Acquisitions, Leases & ATM Results",-0.0068810112724443
2015-08-12,3,Assurant (AIZ) Hits 52-Week High on Strong Q2 Performance,0.0015089169088462
2016-12-02,3,"Money Supply Conundrum: So Much Money, So Little Inflation, For How Much Longer?",0.00086458656945
2016-06-10,3,"How To Make Money From King Coal's Long, Slow Demise",-0.0129209963630648
2015-04-02,3,Looking for a Top Growth Stock? 3 Reasons Why Actavis (ACT) Is an Impressive Choice - Tale of the Tape,0.0013749271989955
2018-09-06,3,Multiline Insurance Stock Outlook: Sunny Days on the Horizon,-0.0090604630188099
2019-07-24,3,M/I Homes leads industrial gainers; DMC Global and Quest Resource among losers,0.0084954802889756
2018-03-19,3,It's Now Time To Buy The #1 REIT In The World,-0.0184108767433464
2014-05-14,3,ABB Wins Propulsion Contract in Finland - Analyst Blog,-0.0071522575635555
2016-07-29,3,Yamana Gold: Time To Sell?,0.0013869893522069
2019-08-07,3,Gold's Ride Hinges On Rates,0.0037736550023228
2019-11-14,3,"Aristotle Capital Management, LLC Buys Cabot Oil & Gas Corp, RPM International Inc, ...",-0.0003631268514691
2015-05-04,3,AerCap Holdings N.V. (AER) in Focus: Stock Jumps 5.1% - Tale of the Tape,0.002305522396315
2015-05-19,3,Achillion Pharmaceuticals (ACHN) Jumps: Stock Up 15.3% - Tale of the Tape,-0.001656051139136
2014-12-23,3,Midday Gainers /Losers,-0.0033462863043673
2018-11-02,3,Economy Is Cooling - Cramer's Mad Money (11/1/18),-0.0103671242378056
2015-09-29,3,Toward Another Try At Liquidation?,-0.005865001169669
2015-01-22,3,Alibaba to Work on China's Railway Website for Lunar Year? - Analyst Blog,0.0177785547171027
2017-02-03,3,A Mid-Cap Growth Stock With No Debt,0.0054238357686751
2018-11-05,3,October Provides A Crisis-Era Echo,-0.0038249523000951
2017-06-15,3,IND-Enabling Study Data Published in Human Gene Therapy Clinical Development Support Clinical ...,-0.0047442547115641
2014-10-22,3,Akorn (AKRX) Looks Good: Stock Adds 5.8% in Session - Tale of the Tape,-0.0082882789319965
2019-08-07,3,We Bought This Preferred Share From AGNC,0.0037736550023228
2019-12-02,3,This Is Why Everyone Overlooked AG Mortgage And Why We Bought It,-0.0112491873220321
2012-07-11,3,RenaissanceRe Upped to Outperform - Analyst Blog,-0.004944336884494
2012-04-18,3,AutoZone Releases $500M Notes - Analyst Blog,-0.0037367037590331
2012-09-20,3,"AAR 1Q Lags Est., Ups Y/Y - Analyst Blog",-0.002092664535749
2019-12-06,3,Adamas Pharmaceuticals: INROADS Data Will Make Or Break 2019,0.0100143601070006
2018-12-17,3,California Water to Acquire Water Distribution Assets of TAFB,-0.0227084203582667
2017-07-19,3,"Reilly Financial Advisors, Llc Buys Sensata Technologies Holding N.V. ...",0.0064199227485073
2018-08-30,3,Wall Street Breakfast: Fresh Pain For EM Currencies,-0.0026301965030861
2015-08-04,3,An Uncertain Future For Bermudian Re/Insurers: Fitch,-0.0019216711857567
2015-06-10,3,ABB Revamps Boliden's Swedish Mine to Enhance Operations - Analyst Blog,0.0125292085256465
2011-10-24,3,"After Production Shortfall, First Majestic Eyes Return to Growth",0.0234998754053952
2015-06-11,3,Apparel store sales outpace broad retail in May,0.0011463816553543
2019-12-20,3,Moving Average Crossover Alert: Adecoagro,0.0042465737920489
2012-11-08,3,Can Audience Block Out the Doubters?,-0.0142001506091692
2019-06-05,3,AES wind power deal rejected by Brazil regulator,0.0064247497752591
2020-04-13,3,Adesto Technologies: A Solid Internet of Things Play,0.0047635325069292
2014-03-13,3,Retail Industry Stock Outlook - March 2014 - Industry Outlook,-0.0145513192638957
2013-12-04,3,"CF Industries, Rivals Rally On MLP Hopes, New Ratings",0.0001981692355597
2018-08-24,3,Barrick's 'All-In Sustaining Costs': Fact Or Fiction?,0.0085702053276939
2015-04-29,3,Will Ameriprise Benefit from JHS Advisors Acquisition Deal? - Analyst Blog,-0.0062862800019317
2017-01-23,3,Healthcare - Top 5 Gainers / Losers as of 11:30 am,-0.0004302420711528
2015-09-25,3,Aegon buys Mercer's U.S. defined contribution record-keeping business,-0.0101341605977177
2019-09-12,3,China makes biggest U.S. soybean purchases since June - Reuters,0.003034335524509
2019-09-11,3,"NetEase, Autodesk and Amazon highlighted as Zacks Bull and Bear of the Day",0.0105787141618085
2019-02-25,3,First Majestic Silver +4% as Q4 not as bad as feared amid weaker silver price,0.0035761911242324
2019-02-14,3,Precision Drilling and Materion among Energy/Materials gainers; Phunware and New Gold among losers,0.0008854415277603
2015-03-12,3,First Industrial's New $625M Credit Facility Replaces Former - Analyst Blog,0.0089382751497908
2013-09-17,3,Aeropostale (ARO) Might Offer Turnaround Value,0.0074908489541258
2013-11-20,3,Mylan Prices Senior Notes - Analyst Blog,-0.0026147522400075
2019-11-01,3,Accenture: Solid Reads From Cognizant's Recent Print,0.0113405634916456
2015-10-15,3,Emerson Unit Launches Innovative ATG Protection System,0.0182422610407035
2017-08-21,3,Why Should You Hold onto CNA Financial (CNA) Stock Now?,-0.0005469132234946
2016-07-13,3,Argan Follow-Up: Fires Still Burning,-0.0034024401328507
2015-07-16,3,Philips Integrates Hue Lighting with Frima's Chariot Game - Analyst Blog,0.0125987430942917
2014-09-19,3,Lindsay's Capital Allocation Initiative Shows Potential - Analyst Blog,-0.0029694882031008
2018-09-13,3,Alibaba: Shopping At Firesale Prices,0.0074777798246719
2015-03-31,3,Anthem Strengthens Membership with BCBSA and BlueCard - Analyst Blog,-0.009410939626387
2017-02-08,3,Capturing A Double Discount,0.0014504161201251
2014-04-08,3,AEO - GE Credit Card Deal Extended - Analyst Blog,0.0081476155095288
2019-02-27,3,"Zacks.com featured expert Kevin Matras highlights: First Majestic Silver, Incyte, Covanta and U.S. Silica",0.0006901250542818
2020-03-11,3,Werner Lieberherr Takes Over as Chief Executive Officer of Landis+Gyr,-0.0470024502277016
2016-10-25,3,"Coffee Is At A Critical Level, And So Is Starbucks",-0.0049775935185072
2018-11-16,3,Atlas' Upside Potential Is Still There,-0.0015373497972924
2020-04-08,3,"The Zacks Analyst Blog Highlights: AbbVie, Coherus BioSciences, Bluerock Residential Growth REIT, Huntington Ingalls Industries and Installed Building Products",0.025818870275615
2016-09-08,3,"First Pacific Adivsors Add to Qualcomm, Bank of America",-0.0046272744905991
2012-07-03,3,Fitch Maintains Outlook on Invesco - Analyst Blog,0.0084202511565374
2015-12-02,3,The Santa Claus Rally Is Coming,-0.0064173494948874
2020-03-20,3,Generic Drugs Industry's Prospects Uncertain Amid Coronavirus,-0.0379074222835396
2014-10-06,3,"Supernus Up, Files Lawsuit against Actavis for Trokendi XR - Analyst Blog",-0.0046519391625854
2015-01-12,3,Gold: Low Interest Rates And Fear,-0.0083671936752739
2019-11-13,3,AcelRx Pharmaceuticals Enters Oversold Territory,-0.000470208829799
2017-12-27,3,"Biotech Stock Roundup: BIIB, CELG Hit by Pipeline News, Acquisition Deals for Ignyta, Sucampo",0.0004454631465129
2017-02-01,3,UnitedHealth to cover SMA drug Spinraza,0.0049618708958709
2013-10-21,3,Agilent's New Metrology Option - Analyst Blog,0.0014740947219062
2019-11-22,3,Acacia Research: 'Things Are Looking Up!',0.0016070520170294
2018-09-13,3,John And Jane's August Dividend Increases And Income Tracker - Taxable Account,0.0074777798246719
2014-07-10,3,ABB Wins $400M Maritime Contract from Emera Arm - Analyst Blog,-0.005166199585356
2017-03-03,3,Arbor Realty Trust declares $0.17 dividend,0.0016259046421964
2015-08-31,3,"American Financial to Redeem 7% Senior Notes, Lower Debt",-0.0107304529277186
2020-04-30,3,Farmer Mac Announces Changes to Its —…—… Annual Meeting of Stockholders and Sets Date ...,-0.0028223191063138
2016-08-09,3,Junk bond default rate continues to climb,0.0023670654205292
2015-07-06,3,"Skechers Continues to Gain Momentum, Hits 52-Week High - Analyst Blog",-0.0034476533557036
2019-09-11,3,Fastly: Winning The CDN Space,0.0105787141618085
2013-02-26,3,"Futures Recover, Point Higher; Macy's, U.S. Silica Jump",0.0043000087745688
2016-06-03,3,Junior Precious Metals Miners: Go With Who You Know,-0.0058011981717542
2017-01-20,3,ACCO Brands lands regulatory clearance for Esselte acquisition,0.0027526677926938
2015-08-19,3,Ford (F) Recalls F-650 & F-750 Vehicles for Seat Belt Issue,-0.0079655078598769
2011-11-02,3,"XL Group Lags EPS, Beats Top Line - Analyst Blog",0.0126661015228539
2018-07-27,3,"Homebuilders Dive, REITs Flat After Weak Home Sales Data",-0.0146150815871761
2015-10-15,3,Gold Benefits From A Weak USD,0.0182422610407035
2017-01-17,3,Changing Healthcare Dynamics Make AIRM A Strong Buy,-0.0063490086282185
2012-09-14,3,"Argan, Inc. Reports Operating Results (10-Q)",0.0089104521950631
2012-10-08,3,8.8 Billion Reasons Why Dividend Increases Are Dynamite,-0.0076015305818213
2011-05-02,3,"EIX EPS In Line, Reaffirms - Analyst Blog",-0.0032920929616092
2019-05-07,3,Should You Worry About a U.S. Recession Surprise Soon?,-0.019638628273811
2017-03-02,3,Molina Healthcare (MOH) Issues Revised Q4 & 2016 Results,-0.0072509069009324
2018-12-28,3,Agios to Present at the '7th Annual J.P. ...,0.0007644642635034
2018-05-16,3,"Robecosam Ag Buys Maxim Integrated Products Inc, Monolithic Power Systems Inc, Aptiv PLC, Sells ...",0.0063482414945983
2013-07-02,3,Close to the 200 Day Moving Average: AES,-0.0003173944002529
2016-11-02,3,L Brands: Things Could Get Worse Before Better,-0.0093159033484383
2014-11-25,3,"Five Prime Therapeutics, Inc. (FPRX) in Focus: Stock Soars 31.4% - Tale of the Tape",0.0007066121791761
2019-08-15,3,Aspen Insurance Holdings reports 1H results,-0.0009415848686664
2015-02-25,3,FDA accepts Teva's NDA for abuse-deterrent opioid,-0.0001972537792231
2019-10-17,3,Wall Street Breakfast: Brexit Deal Reached... If It Can Pass Parliament,0.0040213192184475
2018-11-19,3,Looking Back At The Month Of October,-0.0302696010236843
2018-08-13,3,Widespread Selling Weighed On Major Asset Classes Last Week,-0.0024747583184948
2018-02-15,3,American Financial (AFGN) Presents At Bank Of America Merrill Lynch 2018 Insurance Conference - Slideshow,0.0157917213881977
2018-04-24,3,6 Short-Term Baby Bonds To Protect You From Interest Rate Risk - Part 1,-0.017008949630919
2020-02-26,3,"Bear of the Day: Tilly's, Inc. (TLYS)",0.0016920121754293
2019-08-05,3,ACCO Brands acquires Industria Grafica Foroni Ltda.,-0.0347360519413494
2017-12-21,3,Hard Assets Alliance: The Role Of Gold (And Silver),0.0006320826967027
2016-12-12,3,Non-life insurers upgraded at BMO,-0.0058701370075305
2012-10-19,3,Candlesticks - Bearish Engulfing Applied Industrial,-0.0218850772845393
2013-03-08,3,Dividend Hike at Agree Realty - Analyst Blog,0.0037994081114518
2015-12-18,3,"InsiderInsights.com Daily Round Up 12/17/15: New Mountain Finance, Hemisphere Media, Accelerate Diagnostics, Aircastle",-0.015885844152523
2016-08-31,3,"CNBC's Faber: Potential Potash-Agrium deal weeks away, talks in early stage",-0.001870579704888
2016-01-07,3,ADT declares $0.22 dividend,-0.0302598964663078
2013-12-23,3,Another Acquisition for AJG - Analyst Blog,0.0107582125657883
2019-02-15,3,Gold-Stock Mega-Mergers Bad,0.00612094597944
2016-11-30,3,American Eagle Outfitters stung by holiday quarter guidance,-0.0104536400003049
2013-08-19,3,ABB to Power Africa's Copper Mine - Analyst Blog,-0.0037998271598396
2017-12-07,3,Moody's sours on U.S. higher education,0.005380448199189
2015-06-25,3,The Risk Of Owning Stock Assets And Holding Stock Assets Right Now,-0.0019951965055512
2016-12-15,3,"Demand Management, Distributed Power, And Virtual Power Plants",0.0037118633412069
2020-04-01,3,"Zacks.com featured highlights include: TGNA, IART, PCG, CLGX and ABC",-0.0440929358352877
2018-08-01,3,"American Financial beats by $0.08, misses on P&C insurance net earned premiums",0.0046273424871177
2016-10-21,3,Robots Could Push 'Fight For 15' Backers Out Of Work,0.0029703031167922
2020-02-03,3,Asbury Automotive Group Announces Private Offering Of Senior Notes Due —…—8 And Senior ...,0.013382226873668
2015-01-13,3,Machinery Stock Outlook - Jan. 2015 - Industry Outlook,-0.0006881373042226
2012-11-28,3,Analog Devices Inc. Reports Operating Results (10-K),0.008083452642746
2020-05-12,3,DPL Teams With Transamerica; Adds Low-cost Variable Annuity With Several Living Benefit Options,-0.0206465429138307
2016-07-18,3,"IBM Watson Is Hot, But This May Be What Is Driving Big Data Higher",0.0052071723977245
2014-08-20,3,AFLAC Incorporated (AFL) Dividend Stock Analysis,-0.0002274506758811
2015-08-03,3,"The Zacks Analyst Blog Highlights: Aaron's, Conns, Kroger and Shoe Carnival - Press Releases",-0.0025154443369272
