date,Headline_and_Subtitle,Label,Reviewed_Label
2016-04-13,Active Power Sets First Quarter 2016 Conference Call for April 26 at 8:30 a.m. ET,3,3
2017-03-03,"First Pacific Advisors Buys Alcoa, Baidu,Yahoo",3,3
2020-03-20,Spend Analytics Market Study Navigating the Future Growth Outlook | Advanced; Efficio Limited ...,3,3
2018-07-19,David R. Rahn & Associates Inc. Buys Schwab U.S. ...,3,3
2019-10-30,"Growing Pains, With Irwin Simon, CEO, Aphria",3,3
2014-04-21,Vintage Capital Reacts to Aaron's Rejection - Analyst Blog,3,3
2018-10-31,A.H. Belo Corporation's (AHC) CEO Robert Decherd on Q3 2018 Results - Earnings Call Transcript,3,3
2018-05-09,AK Steel's Middletown Works and Mountain State Carbon Coke Plants Recognized for Outstanding ...,3,3
2014-05-16,ACE Ltd Raises Dividend by 3% - Analyst Blog,3,3
2020-04-03,"Market Talk – Friday, April 3",3,3
2018-08-24,"The Zacks Analyst Blog Highlights: Medtronic, EOG Resources, CSX, Analog Devices and Autodesk",3,3
2014-07-02,Aetna Hits 52-Week High on Sound Fundamentals - Analyst Blog,3,3
2012-07-03,Fitch Maintains Outlook on Invesco - Analyst Blog,3,3
2018-06-21,"Factors of Influence in —…–8, Key Indicators and Opportunity within Camden National, Cara ...",3,3
2018-12-21,"Commodities Recap For The Week Of December 21, 2018",3,3
2019-10-02,Just A Manufacturing Recession? Stocks And Bonds Think There's More To It,3,3
2015-08-06,Prudential Financial Q2 Earnings Beat on Higher Revenues - Analyst Blog,3,3
2020-04-02,Will Aflac (AFL) Beat Estimates Again in Its Next Earnings Report?,3,3
2013-12-03,CNO Financial Upgraded to Buy - Analyst Blog,3,3
2018-08-07,"Kennametal (KMT) Tops Q4 Earnings on Solid Sales, Margins",3,3
2019-09-09,Earnings Season Watch List: AAR,3,3
2019-01-18,The Possible Reasons Why Berkshire Hathaway Invested In Travelers Inc.,3,3
2019-10-14,Wall Street Breakfast: Big Week Ahead For Brexiteers,3,2
2019-05-10,"Capital Advantage, Inc. Buys SPDR Select Sector Fund - Consumer Staples, Vanguard Health Care, ...",3,3
2018-01-31,Finding Value In An Overinflated Market,3,3
2015-09-17,Moving Average Crossover Alert: AllianceBernstein Holding (AB),3,3
2015-10-05,Amazon: Multi-Year CBS Deal Adds to Prime Video Content,3,3
2020-02-14,What's in the Offing for Advance Auto Parts (AAP) Q4 Earnings?,3,3
2015-03-17,My March Stock Picks,3,3
2011-12-30,6 Stocks Shoveling Cash to Shareholders,3,3
2015-01-12,"Acorda reports preliminary results, provides 2015 outlook",3,3
2016-06-17,Potash Producers In Danger,3,2
2020-05-18,New Strong Buy Stocks for May 18th,3,3
2018-02-16,Ameren Corp's (AEE) CEO Warner Baxter on Q4 2017 Results - Earnings Call Transcript,3,3
2015-09-30,Corporate Yields Are Widening,3,3
2019-10-04,American Eagle (AEO) Down 5.6% Since Last Earnings Report: Can It Rebound?,3,3
2014-01-09,Philips Remains at Neutral - Analyst Blog,3,3
2017-02-09,Aspen Insurance Holdings' (AHL) CEO Chris O'Kane on Q4 2016 Results - Earnings Call Transcript,3,3
2019-08-07,Dow Stocks Turn Negative on Wednesday,3,3
2020-01-24,Applied Industrial Technologies Sees IBD RS Rating Improve To 73,3,3
2019-09-25,Union ratifies labor deal for AK Steel's Coshocton Works,3,3
2018-02-22,Barrick Gold sees four new projects adding 1M-plus oz./year starting 2021,3,3
2019-07-11,Silicon Valley Pioneer Keysight Just Moved Into The Buy Zone — But Can It Stay There?,3,3
2017-11-13,What's in Store for Advance Auto Parts (AAP) in Q3 Earnings?,3,1
2020-04-20,What's in the Cards for Alliance Data (ADS) Q1 Earnings?,3,3
2018-07-20,4 Reasons to Add Portland General Electric to Your Portfolio,3,3
2014-11-14,Mallinckrodt Shares Down on Setback for Generic Concerta - Analyst Blog,3,3
2019-01-13,JPST For Ultra-Short Income Investors,3,3
2019-05-31,VC Deals: Toyota Mulls $550M Ride-Hail Bet,3,3
2019-04-25,3 Tips To Generate Alpha In Smaller Stocks,3,3
2013-02-28,"American Capital Ltd (ACAS) CFO and Pres., Structured Fin. John R Erickson sells 5,350 Shares",3,3
2020-03-29,Snack Pellet Equipment Market [Review: —…—…-—…—9] | Top Players – Clextral S.A. ...,3,3
2015-10-22,Adeptus Health's (ADPT) CEO Thomas Hall on Q3 2015 Results - Earnings Call Transcript,3,3
2012-01-06,8 Stocks Rising on Huge Volume,3,3
2019-10-17,Asbury Automotive (ABG) to Post Q3 Earnings: What's in Store?,3,3
2018-08-13,AIT or XYL: Which Is the Better Value Stock Right Now?,3,3
2019-06-14,Stocks Showing Rising Market Leadership: Altra Industrial Motion Earns 81 RS Rating,3,3
2015-03-18,Regeneron Hits a 52-Week High on Positive Praluent Data - Analyst Blog,3,3
2014-04-17,"IBD 50: Auto, Other IBD 50 Stocks Forming Bases",3,3
2016-12-14,"My Dashboard Stock Lists: 25% In 1 Year, Part 2",3,3
2015-07-06,Aetna Humana Deal Foreshadowed By Cigna And Anthem,3,3
2018-11-15,Problems For Gold,3,3
2016-02-22,Novo Nordisk - Saxenda Launch Continues Modest Positive Trajectory,3,3
2019-07-03,"NIO, SYMC and USNA among midday movers",3,3
2013-04-11,Fitch Avows Aflac's Credibility - Analyst Blog,3,3
2017-03-24,Adcare Health Systems reports Q4 results,3,3
2019-05-02,Arbor Realty Trust Just Within Buy Range As Earnings Approach,3,3
2013-09-12,Infinera Seen Targeting Verizon As Key Customer,3,2
2016-04-16,Are Howling Energy Dogs Atop Contender List Partying Or Parting?,3,3
2015-04-29,Affymetrix (AFFX) Q1 2015 Results - Earnings Call Webcast,3,3
2018-08-01,"ADP reports Q4 beats, upside EPS guide",3,3
2013-02-20,Fidelity Ends 2012 on a High Note - Analyst Blog,3,3
2016-06-06,Companies To Buy Ahead Of Imminent Affordable Global Satellite Internet,3,3
2011-11-22,NRG Improves Solar Assets Portfolio - Analyst Blog,3,3
2013-05-29,AEC Offers Shares on Forward Basis - Analyst Blog,3,3
2018-01-22,Buy the M&A-related dip in AIG - Wells Fargo,3,3
2017-08-29,Steel Industry Stock Outlook - Aug 2017,3,3
2020-03-06,A Rare Opportunity to Own Aflac,3,3
2020-02-24,Twenty-one Gallagher Professionals Recognized as —…—… Power Brokers® by Risk & ...,3,3
2016-09-19,Michael Pento: The Coming Bond Bubble Collapse (Podcast),3,3
2019-06-01,Silver Miners' Q1 2019 Fundamentals,3,2
2015-04-13,The Inspiration Fund - Q1 2015 Letter,3,2
2012-09-13,Special Dividend for DSW Investors - Analyst Blog,3,3
2017-12-07,Best And Worst Q4 2017: Large-Cap Blend ETFs And Mutual Funds,3,3
2020-05-08,"The Zacks Analyst Blog Highlights: Procter & Gamble, Exxon Mobil, Adobe Systems, Comcast and Las Vegas Sands",3,3
2012-02-13,"New Ratings ( BUD, AES, MNKD, OMCL )",3,3
2016-12-08,Silver rigging at other banks?,3,2
2015-07-02,Remainder Of 2015 Looks Good For Munis,3,3
2019-08-29,"ADTRAN (ADTN) Investor Alert: Hagens Berman Investigating ADTN's Inventory Accounting, ...",3,3
2015-09-28,Guggenheim rings the register on Astoria Financial,3,3
2017-10-26,"First Business Financial Services, Inc. Buys Public Storage, Arthur J. ...",3,3
2013-05-15,"Stocks Get Positive Near Noon; Delta, United Top Airline Rally",3,3
2016-05-20,"AK Steel and NanoSteel Honored With ""Breakthrough Solution of the Year"" by Platts ...",3,3
2015-10-20,Autobytel (ABTL) is in Overbought Territory: What's Next?,3,3
2018-06-05,Agree Realty (ADC) Presents At NAREIT REITweek: 2018 Investor Conference - Slideshow,3,3
2018-12-11,American Eagle Outfitters slips on light guidance,3,3
2015-10-22,Acorda Therapeutics' (ACOR) CEO Ron Cohen on Q3 2015 Results - Earnings Call Transcript,3,3
2017-10-30,Will Allstate (ALL) Q3 Earnings Suffer From Weather Loss?,3,3
2016-05-19,"Increasing Yields for Altera, Coach, Ambev",3,3
2015-06-03,Pacific Sunwear Unveils Bearish Picture Post Q1 Results - Analyst Blog,3,3
2019-01-22,Finding Value: 3 Retailers Out Of Favor Despite Outstanding Shareholder Yields,3,3
2019-08-28,ADSK among premarket losers,3,3
2015-04-22,More on Aspen Insurance results,3,3
2018-09-25,Square talks new payroll app,3,3
2018-05-09,Aegion (AEGN) Set For a Strong 2018 Despite Cost Headwinds,3,3
2018-07-28,"Market Review And Outlook: Rate Stabilization, Supply Helped Munis",3,3
2015-02-23,Can EPR Properties Surprise Earnings Estimates in Q4? - Analyst Blog,3,3
2019-12-19,Accenture (ACN) Tops Q1 Earnings and Revenue Estimates,3,3
2012-04-25,ACE Limited Beats on Lower Cat Loss - Analyst Blog,3,3
2019-02-20,Agilent Technologies Inc. 2019 Q1 - Results - Earnings Call Slides,3,3
2020-02-29,"Artificial Intelligence Market Size, Trends —…–6 – Global Industry Analysis By Top ...",3,3
2019-07-31,Affimed (AFMD) Presents At 2019 Wells Fargo Biotech Corporate Access Day - Slideshow,3,3
2017-01-27,Identifying Equity REITs Worth Keeping Versus Those To Avoid Right Now - Part IV: Hospitality (Large Caps),3,3
2015-04-08,Mylan Makes Biggest Bid Yet: $29 Billion For Perrigo,3,3
2012-02-13,BIO CEO Conference Live Blog,3,3
2019-05-27,"Home Medical Equipment Market Report —…–9 – Global Competitive Insights, Futuristic ...",3,3
2012-07-13,Maxim to Modernize U.S. Fabs - Analyst Blog,3,3
2014-06-04,Teva to Buy Labrys Biologics - Analyst Blog,3,3
2016-06-06,"Barrick Gold Corporation Second Quarter —…–6 Results Release, Conference Call and Webcast",3,3
2019-08-08,"Kohl's Could Be An Interesting Short-Term Value Realization Play, But I'm Bearish Long Term",3,3
2014-06-03,Will Gold Regain Its Shine This Year? - Zacks Analyst Interviews,3,3
2018-07-17,"Evercore, Cowen name semi picks ahead of earnings",3,3
2016-07-29,Arctic Cat reports FQ1 results,3,3
2018-02-20,Healthcare Innovation Or Exacerbating The Crisis?,3,3
2012-07-31,Acxiom's Earnings Upbeat in 1Q - Analyst Blog,3,3
2019-10-21,Stocks With Rising Relative Price Strength: Arbor Realty Trust,3,3
2018-08-22,"The Zacks Analyst Blog Highlights: Korn/Ferry International, Cypress Semiconductor, SkyWest, eXp World Holdings and Advance Auto Parts",3,3
2015-06-17,Extra Space (EXR) Prices Offering of 5.5M Common Shares - Analyst Blog,3,3
2018-05-07,"Acadia: Damn The Torpedoes, Full Speed Ahead",3,3
2015-02-04,"Unum Group Q4 Earnings Beat on Core Business, View Intact - Analyst Blog",3,3
2018-10-10,Akorn receives ANDA approval for Bimatoprost Ophthalmic Solution,3,3
2015-07-28,2Q 2015: Stay With Credits,3,3
2018-10-30,Barrick Gold - Key Takeaways From Third-Quarter 2018 Results,3,3
2020-04-09,"Dalton Greiner Hartman Maher & Co Buys Mueller Industries Inc, Envista Holdings Corp, ...",3,3
2018-07-11,Jacobs Clinches Eastman Chemical Contract for Two Facilities,3,3
2016-12-23,OMRON Doing A Lot Of The Right Things,3,3
2015-07-29,"Aflac Misses on Q2 Earnings and Revenues, Guides 2015 - Analyst Blog",3,3
2012-09-06,Chemical Industry Stock Outlook - May 2012 - Zacks Analyst Interviews,3,3
2017-08-24,Should You Hold NRG Energy (NRG) Stock in Your Portfolio Now?,3,3
2019-02-25,Bank Issues Could Impact 20% Yielding ETNs,3,3
2011-02-10,"Activision, NYSE: New Targets, Estimates",3,3
2019-01-30,"Sempra to Sell Stakes in Chile & Peru, Focus on N. America",3,3
2015-02-03,Is Cigna (CI) Poised to Beat Q4 Earnings Estimates? - Analyst Blog,3,3
2016-06-02,Breaking My 'A-Team' Into Pieces - Part VII - Ladder Capital Corp,3,3
2015-07-10,GlaxoSmithKline's Gene Therapy Coming Of Age?,3,2
2011-06-23,Middle East to Taste DineEquity - Analyst Blog,3,3
2017-10-18,Arthur J. Gallagher Grows in New Mexico With New Buyout,3,3
2016-03-22,Origin hikes Affymetrix buyout offer to $17/share,3,3
2020-02-21,What's in Store for Booking Holdings' (BKNG) Q4 Earnings?,3,3
2015-12-16,"AGCO - Another Soft Year Coming, Few Triggers To Buy Into The Stock Now",3,3
2020-05-15,"Oak Associates Ltd Buys Alcon Inc, Visa Inc, Stryker Corp, Sells KLA Corp, U.S. ...",3,3
2015-09-11,Barrick Named to Dow Jones Sustainability Index,3,3
2016-08-03,Endeavor Silver: Time To Buy?,3,3
2015-02-27,Will Berkshire Hathaway (BRK.B) Earnings Surprise in Q4? - Analyst Blog,3,3
2019-08-16,Fly Leasing (FLY) to Report Q2 Earnings: What's in Store?,3,3
2013-09-18,"Futures Turn Mixed On Data; FedEx, Alliance Fiber Climb",3,3
2019-08-10,Worldwide Anaesthesia Machine Leading Market Players Analysis on the basis of Production ...,3,3
2015-06-19,Caterpillar's (CAT) Monthly Sales Continue to Go Downhill - Analyst Blog,3,3
2019-08-02,"Acorda Therapeutics, Inc. 2019 Q2 - Results - Earnings Call Slides",3,3
2013-12-24,Cintas Retains Neutral Tag - Analyst Blog,3,3
2014-02-28,Seattle Genetics Presents Data on Adcetris - Analyst Blog,3,3
2012-01-12,Five Cheaper ETFs You Probably Overlooked - Leveraged ETFs,3,3
2016-02-17,Acadia Healthcare's (ACHC) CEO Joey Jacobs on Q4 2015 Results - Earnings Call Transcript,3,3
2020-05-05,"Waratah Capital Advisors Ltd. Buys Barrick Gold Corp, Automatic Data Processing Inc, Lamar ...",3,3
2016-05-02,Market iShares announces monthly distributions,3,3
2017-12-26,3 Bold Biotech Predictions For 2018!,3,3
2016-04-22,Correlation And Likely Trend For Gold And Silver,3,3
2019-11-12,Top Ranked Income Stocks to Buy for November 12th,3,3
2019-11-05,Animal Spirits Remain Animated,3,3
2014-06-24,Forest Laboratories Reports Positive Data on Viibryd - Analyst Blog,3,3
2019-07-19,What's in Store for Varian Medical (VAR) in Q3 Earnings?,3,3
2020-02-29,Recreational Vehicle Awnings Market (New PDF) [Review: —…—…-—…—9] | Top Players ...,3,1
2013-09-30,Encouraging Pipeline Data from BioMarin - Analyst Blog,3,3
2018-11-16,Adecoagro SA (AGRO) CEO Mariano Bosch on Q3 2018 Results - Earnings Call Transcript,3,3
2013-02-21,BHP's Disappointing Half-Year - Analyst Blog,3,3
2019-04-25,Southwest (LUV) Q1 Earnings & Revenues Top Despite Headwinds,3,3
2013-09-20,Generic Product Launches at Actavis - Analyst Blog,3,3
2018-10-17,Duke Energy Unveils Green Energy Project in South Carolina,3,3
2015-04-27,"Maxim (MXIM) Beats Q3 Earnings, Lags Revenue Estimates - Analyst Blog",3,3
2019-04-23,Equity Residential Should Be A Core Holding In Your REIT Portfolio,3,3
2018-07-30,DivGro Pulse: July 2018,3,3
2020-05-04,"Stratos Wealth Partners, LTD. Buys iShares Core MSCI Emerging Markets, iShares Core S&P ...",3,3
2016-02-22,"Oil ETFs, Oil Stocks Jump As S&P 500 Tries To Retake Key Level",3,3
2019-09-26,Greenback Remains Firm,3,3
2015-01-16,BAML makes coverage moves in lodging REITs,3,3
2014-08-22,Lazard (LAZ) Hits New 52-Week High on Strong M&A Backdrop - Analyst Blog,3,3
2012-11-29,Upbeat About Genesco 3Q: Preview - Analyst Blog,3,3
2015-12-24,Avago-Broadcom Merger Could Open New Markets,3,3
2019-10-18,"Biechele Royce Advisors Buys ABB, Robert Half International Inc, Kellogg Co, Sells Chevron ...",3,3
2018-02-08,"ADVANCE AUTO PARTS LEAD PLAINTIFF ALERT: Faruqi & Faruqi, LLP Encourages Investors Who ...",3,3
2015-07-02,Citi: Time to buy the dip in REITs,3,3
2014-05-21,"Cato Q1 Earnings In Line, Shares Dip - Analyst Blog",3,3
2016-10-24,ACCO Brands (ACCO) Q3 2016 Results - Earnings Call Transcript,3,3
2018-11-23,Here's Why You Should Hold On to FactSet (FDS) Stock Now,3,3
2017-05-31,"ACETO Subsidiary, Rising Pharmaceuticals, Launches Atomoxetine Capsules, –…, –8, —5, ...",3,3
2014-04-15,Is Assured Guaranty (AGO) Stock a Solid Choice Right Now? - Tale of the Tape,3,3
2015-07-29,How Alliance Fiber (AFOP) Stock Stands Out in a Strong Industry - Tale of the Tape,3,3
2011-05-09,Advaxis: balance sheet boosted with secured financing - Analyst Blog,3,3
2013-07-23,W.R. Berkley Earnings Beat Estimates - Analyst Blog,3,3
2020-04-21,"FILING DEADLINE--Kuznicki Law PLLC Announces Class Actions on Behalf of Shareholders of AAN, ...",3,3
2020-01-06,Top Ranked Income Stocks to Buy for January 6th,3,3
2020-04-16,"Rhenman & Partners Asset Management AB Buys AbbVie Inc, Zimmer Biomet Holdings Inc, CVS ...",3,3
2013-07-31,"Dr. Reddy's Misses on Earnings, Revs - Analyst Blog",3,3
2019-02-11,What's in the Offing for TripAdvisor's (TRIP) Q4 Earnings?,3,3
2019-08-20,"Steinberg Asset Management Llc Buys HCA Healthcare Inc, Visteon Corp, Century Communities Inc, ...",3,3
2011-05-26,AutoZone Reports Strong 3Q - Analyst Blog,3,3
2014-10-01,Agnico Eagle Updates on Exploration; Renames IVR Project - Analyst Blog,3,3
2020-04-28,"Murphy Capital Management Inc Buys Trane Technologies PLC, Ingersoll Rand Inc, VanEck Vectors ...",3,3
2020-02-26,"Market Talk – Wednesday, Feb. 26",3,3
2020-04-20,Smith Shellnut Wilson Llc Buys iShares Core U.S. ...,3,3
2011-10-25,Zacks #1 Rank Additions for Tuesday - Tale of the Tape,3,3
2018-07-18,ASA Gold And Precious Metals: All You Need For A Diversified Precious Metals Portfolio,3,3
2018-01-17,Nutanix Plans Senior Notes Offering Due to Mature in 2023,3,3
2015-02-25,Are Risk Parity Funds Worth The Cost?,3,3
2017-03-01,"Marcato Capital Management Llc Buys AAR, Eldorado Resorts, Craft Brew Alliance, Sells Bank of ...",3,3
2016-12-21,Market Is In Animal Spirits Mode - Cramer's Mad Money (12/20/16),3,3
2014-01-13,ACE Approves 24% Dividend Hike - Analyst Blog,3,3
2018-08-10,"Applied Industrial Technologies, Inc. 2018 Q4 - Results - Earnings Call Slides",3,3
2018-09-18,Data And Analysis For All Big mREITs,3,3
2018-08-02,Is There A Method Behind The Madness Of Trump's Trade Policy?,3,3
2016-03-24,Seeking Alpha's Market Challenge: Digging For Gold Miners,3,3
2015-02-20,Google's YouTube Set to Roll Out Kids App Next Week - Analyst Blog,3,3
2015-02-17,India And Central Banks Could Provide Just What Gold Needs,3,3
2016-09-27,Disney Prepping Twitter Bid,3,3
2015-05-13,American DG Energy reports Q1 results,3,3
2017-01-31,Here's Exactly How Hedge Funds Are Positioned In Stocks And Oil,3,3
2019-05-08,Top Ranked Momentum Stocks to Buy for May 8th,3,3
2017-12-19,Piper Jaffray initiates several semiconductor companies,3,3
2018-01-24,"RMR Advisors, Inc. Buys Global Medical REIT Inc, Jernigan Capital Inc, CyrusOne Inc, Sells ...",3,3
2015-08-18,Will Tech Data (TECD) Surprise Estimates in Q2 Earnings?,3,3
2016-07-13,Companies From A Winning Team,3,3
2016-12-15,Will AK Steel Holding (AKS) Continue to Surge Higher?,3,3
2014-04-25,Can Ameriprise (AMP) Keep the Earnings Streak Alive? - Analyst Blog,3,3
2016-02-24,Largest Gold ETF Eyes Breakout; Biggest Utility ETF Near Buy Point,3,3
2014-12-31,Accretive Capital Partners Nominates Richard Fearon And Dilip Singh To The Board Of Directors Of Actions Semiconductor,3,3
2018-03-09,Key events next week - healthcare (continued #3),3,3
2014-01-27,Can WESCO International (WCC) Surprise This Earnings Season? - Analyst Blog,3,3
2018-12-11,AECOM reiterates long-term financial forecast,3,3
2018-07-18,Applied Industrial Technologies to Report Fourth Quarter and Fiscal Year-End Results on August ...,3,3
2015-04-06,Why Buy Pep Boys Going Into Earnings When AutoZone And Advance Auto Parts Are Cheaper?,3,3
2014-07-30,Willis Group (WSH) Misses on Q2 Earnings as Expenses Rise - Analyst Blog,3,3
2016-11-22,Thoughts On A Handful Of mREITs And The State Of The Industry (Week 56),3,3
2019-12-16,"Bull of the Day: Tilly's, Inc. (TLYS)",3,3
2018-10-25,"AK Steel, Mattel, Expedia among AH movers",3,3
2013-08-06,"Unum Beats Earnings, Misses Rev. - Analyst Blog",3,3
2020-04-27,"EULAV Asset Management Buys S&P Global Inc, Shopify Inc, Roper Technologies Inc, Sells ...",3,3
2015-07-31,Barrick Gold: To Sell A 50 Percent Interest In The Zaldívar Copper Mine In Chile To Antofagasta,3,3
2018-07-25,Acorda down 11% on failed attempt to block Ampyra competition,3,3
2011-10-14,"Advent Software Inc. (ADVS) CEO Stephanie Dimarco sells 3,400 Shares",3,3
